AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.0000;0.0056;False;False;81.2387;79.6699;-0.0116;0.1005;-75.3998;87.9399;359.7493;359.9804;278.9334;241.9098;0.0115;-0.0001; ; ; ; ; ; ;180343;71.88141;Infinity;2481.35;81.0512;79.5341;1.1177;1.3396;-75.7234;87.3833;352.2446;352.5013;278.8739;237.2370;0.0195;0.6110;;;HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.3)_1.02498_System.String[];HandLeft_(-0.1, -0.6, 0.1)_(0.9, 0.1, -0.5, 0.1)_1.012436_System.String[];HandRight_(0.1, -0.4, -0.3)_(0.2, 0.6, 0.6, -0.5)_1.02498_System.String[];HandRight_(0.0, -0.3, -0.1)_(0.2, -0.6, -0.2, 0.8)_1.012436_System.String[];0.0000;-0.0616;-0.5257;81.1353;79.7492;1.1015;1.2465;-75.7667;87.5302;352.9031;356.5720;283.4050;248.4065;356.0453;352.6928
0.0000;0.0041;False;False;81.2387;79.6699;-0.0094;0.1024;-75.3998;87.9399;359.7624;359.9909;278.9337;241.9098;0.0115;-0.0001;-0.0017;0.0396;0.0340;0.0001;-0.0015;-0.0010;180346;68.02064;Infinity;2481.40;81.0510;79.5340;1.1201;1.3415;-75.7234;87.3832;352.2592;352.5131;278.8737;237.2371;0.0194;0.6102;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.7, -0.6, 0.3)_1.02498_System.String[];HandLeft_(-0.1, -0.6, 0.1)_(0.9, 0.1, -0.5, 0.1)_1.012436_System.String[];HandRight_(0.1, -0.4, -0.3)_(0.2, 0.6, 0.6, -0.5)_1.02498_System.String[];HandRight_(0.0, -0.3, -0.1)_(0.2, -0.5, -0.2, 0.8)_1.012436_System.String[];0.0479;-0.0601;-0.5293;81.1356;79.7497;1.1039;1.2495;-75.7667;87.5288;352.7421;356.3989;283.2282;247.5806;356.0132;353.0209
0.0000;0.0030;False;False;81.2388;79.6699;-0.0081;0.1035;-75.3998;87.9399;359.7704;-0.0029;278.9336;241.9086;0.0115;-0.0006;-0.0019;0.0297;0.0254;-0.0001;-0.0019;0.0008;180349;69.77982;Infinity;2481.44;81.0509;79.5338;1.1215;1.3428;-75.7233;87.3831;352.2680;352.5199;278.8741;237.2368;0.0194;0.6092;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.3)_1.02498_System.String[];HandLeft_(-0.1, -0.6, 0.1)_(0.9, 0.1, -0.5, 0.1)_1.012436_System.String[];HandRight_(0.1, -0.4, -0.3)_(0.2, 0.6, 0.6, -0.5)_1.02498_System.String[];HandRight_(0.0, -0.3, -0.1)_(0.2, -0.5, -0.2, 0.8)_1.012436_System.String[];0.0896;-0.0577;-0.5361;81.1357;79.7500;1.1054;1.2513;-75.7667;87.5278;352.6493;356.3286;283.0911;246.9666;356.0392;353.2813
0.0000;0.0022;False;False;81.2388;79.6698;-0.0071;0.1044;-75.3998;87.9399;359.7758;0.0014;278.9347;241.9066;0.0115;-0.0004;-0.0014;0.0187;0.0159;-0.0003;-0.0012;0.0018;180352;70.86091;Infinity;2481.48;81.0508;79.5337;1.1226;1.3437;-75.7233;87.3830;352.2743;352.5247;278.8752;237.2349;0.0194;0.6087;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.3)_1.02498_System.String[];HandLeft_(-0.1, -0.6, 0.1)_(0.9, 0.1, -0.5, 0.1)_1.012436_System.String[];HandRight_(0.1, -0.4, -0.3)_(0.2, 0.6, 0.6, -0.5)_1.02498_System.String[];HandRight_(0.0, -0.3, -0.1)_(0.2, -0.5, -0.2, 0.8)_1.012436_System.String[];0.1313;-0.0560;-0.5434;81.1358;79.7503;1.1065;1.2526;-75.7668;87.5269;352.5330;356.3129;282.9749;246.4686;356.0617;353.4431
0.0000;0.0016;False;False;81.2389;79.6698;-0.0064;0.1050;-75.3998;87.9398;359.7794;0.0042;278.9332;241.9060;0.0115;-0.0002;-0.0009;0.0134;0.0114;-0.0004;-0.0005;0.0025;180355;71.37486;Infinity;2481.52;81.0508;79.5336;1.1234;1.3444;-75.7233;87.3829;352.2784;352.5280;278.8742;237.2333;0.0194;0.6086;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.3)_1.02498_System.String[];HandLeft_(-0.1, -0.6, 0.1)_(0.9, 0.1, -0.5, 0.1)_1.012436_System.String[];HandRight_(0.1, -0.4, -0.3)_(0.2, 0.6, 0.6, -0.5)_1.02498_System.String[];HandRight_(0.0, -0.3, -0.1)_(0.2, -0.5, -0.2, 0.8)_1.012436_System.String[];0.1729;-0.0549;-0.5525;81.1359;79.7508;1.1073;1.2534;-75.7668;87.5264;352.4265;356.2733;282.8840;246.1116;356.0803;353.4937
0.0134;0.0012;False;False;81.2390;79.6697;-0.0058;0.1054;-75.3999;87.9398;359.7818;0.0057;278.9333;241.9056;0.0115;-0.0003;-0.0022;0.0094;0.0080;-0.0003;-0.0022;0.0019;180358;71.39031;Infinity;2481.56;81.0508;79.5335;1.1240;1.3448;-75.7233;87.3829;352.2812;352.5299;278.8738;237.2335;0.0194;0.6086;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.3)_1.02498_System.String[];HandLeft_(-0.1, -0.6, 0.1)_(0.9, 0.1, -0.5, 0.1)_1.012436_System.String[];HandRight_(0.1, -0.4, -0.3)_(0.2, 0.6, 0.6, -0.5)_1.02498_System.String[];HandRight_(0.0, -0.3, -0.1)_(0.3, -0.5, -0.1, 0.8)_1.012436_System.String[];0.2151;-0.0546;-0.5619;81.1361;79.7516;1.1079;1.2539;-75.7668;87.5261;352.3556;356.1533;282.8210;245.9580;356.0906;353.4737
0.0398;0.0008;False;False;81.2391;79.6697;-0.0055;0.1057;-75.3999;87.9397;359.7827;0.0063;278.9342;241.9029;0.0115;-0.0004;-0.0030;0.0064;0.0055;0.0001;-0.0033;-0.0017;180361;71.57431;Infinity;2481.61;81.0509;79.5334;1.1244;1.3452;-75.7233;87.3828;352.2825;352.5308;278.8745;237.2314;0.0194;0.6083;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.3)_1.02498_System.String[];HandLeft_(-0.1, -0.6, 0.1)_(0.9, 0.1, -0.5, 0.1)_1.012436_System.String[];HandRight_(0.1, -0.4, -0.3)_(0.2, 0.6, 0.6, -0.5)_1.02498_System.String[];HandRight_(0.0, -0.3, -0.1)_(0.3, -0.5, -0.1, 0.8)_1.012436_System.String[];0.2568;-0.0546;-0.5727;81.1362;79.7527;1.1083;1.2542;-75.7668;87.5260;352.3379;355.9790;282.7847;246.0993;356.0957;353.4360
0.0693;0.0006;False;False;81.2389;79.6696;-0.0053;0.1059;-75.3999;87.9396;359.7823;0.0064;278.9342;241.9009;0.0114;-0.0006;-0.0011;0.0043;0.0036;0.0006;-0.0010;-0.0053;180364;71.35284;Infinity;2481.65;81.0508;79.5334;1.1246;1.3454;-75.7233;87.3827;352.2826;352.5309;278.8747;237.2288;0.0193;0.6080;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.3)_1.02498_System.String[];HandLeft_(-0.1, -0.6, 0.1)_(0.9, 0.1, -0.5, 0.1)_1.012436_System.String[];HandRight_(0.1, -0.4, -0.3)_(0.2, 0.6, 0.6, -0.5)_1.02498_System.String[];HandRight_(0.0, -0.3, -0.1)_(0.2, -0.5, -0.1, 0.8)_1.012436_System.String[];0.2988;-0.0546;-0.5843;81.1361;79.7537;1.1083;1.2549;-75.7668;87.5262;352.4210;355.7375;282.7745;246.6524;356.0977;353.3666
0.0902;0.0004;False;False;81.2386;79.6695;-0.0051;0.1060;-75.3998;87.9395;359.7811;0.0062;278.9336;241.8991;0.0113;-0.0004;-0.0028;0.0027;0.0023;0.0018;-0.0033;-0.0141;180367;71.42959;Infinity;2481.69;81.0506;79.5333;1.1248;1.3455;-75.7233;87.3827;352.2817;352.5310;278.8743;237.2276;0.0193;0.6084;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.3)_1.02498_System.String[];HandLeft_(-0.1, -0.6, 0.1)_(0.9, 0.1, -0.5, 0.1)_1.012436_System.String[];HandRight_(0.1, -0.4, -0.3)_(0.2, 0.6, 0.6, -0.5)_1.02498_System.String[];HandRight_(0.0, -0.3, -0.1)_(0.3, -0.5, -0.1, 0.8)_1.012436_System.String[];0.3408;-0.0546;-0.5965;81.1358;79.7545;1.1082;1.2552;-75.7668;87.5264;352.5782;355.5984;282.7964;247.5576;356.0889;353.2924
0.0980;0.0003;False;False;81.2378;79.6694;-0.0050;0.1061;-75.3997;87.9395;359.7792;0.0057;278.9325;241.8965;0.0112;-0.0006;-0.0018;0.0016;0.0014;0.0028;-0.0018;-0.0218;180370;71.70921;Infinity;2481.73;81.0500;79.5333;1.1249;1.3456;-75.7232;87.3826;352.2799;352.5305;278.8735;237.2244;0.0191;0.6081;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.3)_1.02498_System.String[];HandLeft_(-0.2, -0.6, 0.1)_(0.8, 0.0, -0.5, 0.3)_1.012436_System.String[];HandRight_(0.1, -0.4, -0.3)_(0.2, 0.6, 0.6, -0.5)_1.02498_System.String[];HandRight_(0.0, -0.3, -0.1)_(0.3, -0.5, 0.0, 0.8)_1.012436_System.String[];0.3826;-0.0546;-0.6096;81.1350;79.7554;1.1086;1.2549;-75.7667;87.5267;352.7813;355.7620;282.8696;248.6597;356.0682;353.2249
